sample_id,symbol,timeframe,candle_ts,setup_type,side,ema_alignment,rsi,stoch_rsi,macd_hist,volume_ratio,volume_trend,atr_pct,market_structure,distance_support,distance_resistance,change_pct,position_in_period_range,ema9,price_vs_ema9,ema21,price_vs_ema21,ema50,price_vs_ema50,ema200,price_vs_ema200,ema50_vs_ema200,macd_line,macd_signal,macd_cross,bb_width_pct,bb_position,obv_trend,candle_type,engulfing,last_3_candles,result_r
BTCUSDT_minute15_1770506100_bb_squeeze_breakout,BTCUSDT,minute15,1770506100,bb_squeeze_breakout,SHORT,0.0,40.61723534667145,0.0,,1.859904679532751,1.0,0.004548043495478415,HH_HL (uptrend),0.7506232245347472,0.31972867992348225,-0.049109154149135636,24.11616459623257,69280.99746862004,-0.41136455743023903,69304.84873966493,-0.44563799688111416,69219.66977227537,-0.32313036599455286,69177.36961459542,-0.26218055934458373,1.0,19.944739279177156,,0,0.8593195076036283,-15.727614087056555,-1,doji,,bull → bear → bear,-1.0
BTCUSDT_minute15_1773037800_trend_pullback,BTCUSDT,minute15,1773037800,trend_pullback,LONG,1.0,54.167975903867955,0.0,,0.5451196671990113,1.0,0.005221013362444651,HH_HL (uptrend),0.38513752365335974,0.39568313266969396,-0.20780591342704427,19.738225799261002,67430.51511880258,-0.15410696272969088,67182.97198449235,0.21378633791432466,66990.87403935431,0.5011517844183805,67482.74198141186,-0.231380612030948,-1.0,251.28443938477722,,0,3.183213107491071,60.34635822550653,-1,bear,,bear → bear → bear,2.0
BTCUSDT_minute15_1778012100_trend_pullback,BTCUSDT,minute15,1778012100,trend_pullback,LONG,1.0,54.91067220432739,45.59522051118199,,0.7974593831842951,1.0,0.00248668540768081,HH_HL (uptrend),0.1987498389758249,0.08330317324973675,-0.16963060944542427,56.93234833644094,81509.25520131932,0.0003003323733918049,81420.49045510689,0.10932081641314506,81203.06440031242,0.37736950194013,80230.34459987219,1.5943536158385772,1.0,100.65769629478746,,0,0.72744688616527,65.64335276006548,1,marubozu_bear,bearish_engulfing,bear → bull → bear,-1.0
BTCUSDT_minute15_1773038700_trend_pullback,BTCUSDT,minute15,1773038700,trend_pullback,LONG,1.0,52.28345744990362,0.0,,0.5032573998533113,1.0,0.00503653143740208,HH_HL (uptrend),0.24170829007374703,0.5402366212602107,-0.1437767539130194,19.484371435090125,67390.37209504207,-0.2382715661750721,67187.22907681123,0.06336162954436651,67000.24368486983,0.3426201197265418,67480.22514577593,-0.37110893633643965,-1.0,221.86906682502013,,0,2.901938427949609,53.60326012103068,-1,bear,,bear → bear → bear,2.0
BTCUSDT_minute15_1778013000_trend_pullback,BTCUSDT,minute15,1778013000,trend_pullback,LONG,1.0,58.04143909112075,74.9797170773022,,1.3248698467101814,1.0,0.002497812151071889,HH_HL (uptrend),0.03994608503860534,0.03761793897806285,0.12329851121648397,57.195905811639,81529.40416105546,0.09885493433183054,81437.71859555172,0.21154989041857877,81219.0226591237,0.48138641426064877,80244.07251430133,1.7022160552173302,1.0,103.15960267129412,,0,0.7357307531375005,82.0089918996572,1,bull,,bull → bear → bull,-1.0
BTCUSDT_minute15_1778013900_trend_pullback,BTCUSDT,minute15,1778013900,trend_pullback,LONG,1.0,57.920772243379886,73.84717201684334,,0.6209274609256616,1.0,0.002415581543082247,HH_HL (uptrend),0.03651638580909885,0.04105029948337892,-0.00343095208920832,57.188562916807605,81544.96332884437,0.07632190709884057,81453.12599595611,0.18915664949621755,81234.24529994238,0.45911019260479,80257.63597187048,1.6815397211581575,1.0,103.72081589879235,,0,0.7599093030749019,79.57818388481033,1,doji,,bear → bull → bear,-1.0
BTCUSDT_minute15_1773039600_trend_pullback,BTCUSDT,minute15,1773039600,trend_pullback,LONG,1.0,50.71698265185488,0.0,,0.7420684460500897,-1.0,0.0049008243973974065,HH_HL (uptrend),0.12315711094563973,0.659717051377513,-0.11869736337160441,19.275098932395537,67342.29767603366,-0.28555259126849936,67183.84461528293,-0.050376121635689275,67006.1164815416,0.214731917045272,67476.9393234299,-0.48452008450297823,-1.0,189.92860038274375,,0,2.538996494832675,46.45584518697021,-1,bear,,bear → bear → bear,2.0
BTCUSDT_minute15_1773040500_trend_pullback,BTCUSDT,minute15,1773040500,trend_pullback,LONG,1.0,51.20821500097038,3.241467695114861,,1.0194340901463204,-1.0,0.004991527083679078,HH_HL (uptrend),0.16017887633623762,0.6224050947601052,0.0370811615785468,19.340398247146087,67308.81814082693,-0.19896076699303447,67183.03146843903,-0.012103455681153822,67012.73544304977,0.24199065428099575,67473.93395702762,-0.4431844113581303,-1.0,164.72591470423504,,0,2.0192253111062692,43.35387635255184,1,doji,,bear → bear → bull,2.0
BTCUSDT_minute15_1778014800_trend_pullback,BTCUSDT,minute15,1778014800,trend_pullback,LONG,1.0,54.90053233786391,45.500050579324714,,1.1681986056200242,1.0,0.002433800690694789,HH_HL (uptrend),0.23412281820589342,0.04783022477752814,-0.08430628670019669,57.00813750095062,81543.6506630755,-0.006439082666538477,81460.87817814192,0.09516448090400215,81246.17293523876,0.3596810215222878,80270.37989254839,1.5796861920287488,1.0,97.49019018358376,,0,0.7690800440494572,67.159557291921,-1,shooting_star,,bull → bear → bear,-1.0
BTCUSDT_minute15_1773041400_trend_pullback,BTCUSDT,minute15,1773041400,trend_pullback,LONG,1.0,55.27104193239892,30.05061874711904,,0.8574884774625668,-1.0,0.004909770172405031,HH_HL (uptrend),0.472356111691523,0.3077808908728188,0.3136588219707237,19.892951083208125,67324.17451266156,0.0912383817300228,67201.44678949003,0.2740316158472596,67027.35758253801,0.53447193859739,67473.05501218158,-0.12961472126285217,-1.0,159.91097960337356,,0,1.7596791093326833,56.58351211097802,1,marubozu_bull,,bear → bull → bull,2.0
BTCUSDT_minute15_1778015700_trend_pullback,BTCUSDT,minute15,1778015700,trend_pullback,LONG,1.0,50.4719765507739,0.0,,0.7876798675995446,-1.0,0.0024512691874740426,HH_HL (uptrend),0.10241812383259202,0.17990713598891822,-0.13183972214318654,56.726222788674086,81521.1005304604,-0.11064685078276937,81458.15288921993,-0.03345630640188508,81253.41713385686,0.21843126406702768,80281.92735630412,1.431172222107409,1.0,82.9221479260159,,0,0.7660978493447468,49.515118328454086,-1,bear,,bear → bear → bear,-1.0
BTCUSDT_minute15_1773042300_trend_pullback,BTCUSDT,minute15,1773042300,trend_pullback,LONG,1.0,57.43065045838994,44.301107917262414,,0.4724047801457459,-1.0,0.004766456307112347,HH_HL (uptrend),0.6481020608904848,0.13065737547551742,0.1768923924399235,20.205548606030092,67360.29961012925,0.21451862700596094,67229.02435408185,0.4102032545730537,67046.08081459535,0.6841849364367245,67473.37088270714,0.04658003132450474,-1.0,163.82507911574794,,0,1.3861100807140396,65.7376260696908,1,bull,,bull → bull → bull,2.0
BTCUSDT_minute15_1778016600_trend_pullback,BTCUSDT,minute15,1778016600,trend_pullback,LONG,1.0,46.48283955928889,0.0,,0.9142333933476882,-1.0,0.0024235456571159763,HH_HL (uptrend),0.3992636923345516,0.02803576281253163,-0.13041732315373783,56.447717277569275,81481.82042436833,-0.1928288096044333,81446.02080838174,-0.148958546013164,81256.21254037227,0.08428581333851141,80292.30320350509,1.2857979598346398,1.0,62.09166299000208,,0,0.6302914250812206,25.835882083666554,-1,bear,,bear → bear → bear,-1.0
BTCUSDT_minute15_1773043200_trend_pullback,BTCUSDT,minute15,1773043200,trend_pullback,LONG,1.0,57.79699617605672,46.718493114305566,,0.7062661643071458,-1.0,0.0046683053295044534,HH_HL (uptrend),0.6773817580825893,0.10114817244653129,0.029479385169638574,20.257735608581736,67393.17968810341,0.19515374182560496,67255.90395825623,0.39966162957322754,67064.85019441514,0.6856793152475507,67473.88162019264,0.07531563115549367,-1.0,166.61219321671524,,0,1.4006481098260568,67.14010199439053,1,doji,,bull → bull → bull,2.0
BTCUSDT_minute15_1778017500_trend_pullback,BTCUSDT,minute15,1778017500,trend_pullback,LONG,1.0,48.088808373745415,11.2902537635588,,0.4600343796795585,-1.0,0.002399224576258032,HH_HL (uptrend),0.01941907469338499,0.2631407526489108,0.04746405458612921,56.54894432774486,81458.11633949466,-0.11639888540939554,81438.50073489248,-0.09234051979577002,81260.41204859296,0.12661509930015752,80302.95988804733,1.3204246934744603,1.0,48.143087464763084,,0,0.598295559302014,31.310710120456996,-1,inverted_hammer,,bear → bear → bull,-1.0
BTCUSDT_minute15_1778018400_trend_pullback,BTCUSDT,minute15,1778018400,trend_pullback,LONG,1.0,47.02963915556561,3.844100921638912,,0.5766402116612266,-1.0,0.002455423908387973,HH_HL (uptrend),0.41359096296368436,0.013647026423601022,-0.03306158919317276,56.47840008811471,81433.77307159573,-0.11957332679418647,81429.21884990226,-0.11398715499574852,81263.391968256,0.08984123105828491,80313.24287423593,1.2739581781876774,1.0,34.52020820748294,,0,0.5808885636993077,24.45981232687029,-1,shooting_star,,bear → bull → bear,-1.0
BTCUSDT_minute15_1770516000_trend_pullback,BTCUSDT,minute15,1770516000,trend_pullback,LONG,1.0,53.67660946795148,100.0,,0.8449630885541543,-1.0,0.004245784241882257,HH_HL (uptrend),0.08937065759506443,0.09052382737048881,0.04686947931613824,25.10745539847005,69256.38938114916,0.16981916022733687,69253.56773138142,0.17390045388810269,69218.06722223751,0.22527756699971774,69180.77440766331,0.2793053330077874,1.0,2.0660670696088346,,0,1.0416965177501574,64.00888442785356,1,bull,,bull → bull → bull,2.0
BTCUSDT_minute15_1775550600_ema_cross,BTCUSDT,minute15,1775550600,ema_cross,LONG,0.0,59.53363963136925,100.0,,1.3938022245704142,1.0,0.002382997904749571,HH_HL (uptrend),0.15518189960644793,0.09972868571529803,0.2354307232728484,23.830053944052366,68683.20856452991,0.2965665695112534,68673.55861222156,0.3106601610426312,68826.86119475476,0.08723164793952301,68585.9664860019,0.43876835075221526,1.0,-25.772708582037012,,0,0.6506017571001564,103.12270900832019,1,marubozu_bull,,bull → bull → bull,-1.0
BTCUSDT_minute15_1770516900_trend_pullback,BTCUSDT,minute15,1770516900,trend_pullback,LONG,1.0,54.210732546975606,100.0,,1.6583675259423778,0.0,0.004289293715145832,HH_HL (uptrend),0.11802190106045948,0.06182099579359098,0.02868509816356874,25.159642401021692,69283.89150491933,0.15877932473358866,69266.32521034675,0.18418010377456043,69224.96262528702,0.24404112087055338,69182.89506032337,0.3049958222948642,1.0,13.249852478285902,,0,1.025143223229485,67.50356059730721,1,doji,,bull → bull → bull,2.0
BTCUSDT_minute15_1778020200_bb_squeeze_breakout,BTCUSDT,minute15,1778020200,bb_squeeze_breakout,SHORT,0.0,35.89942197846693,0.0,,4.615892556114853,1.0,0.0028653944052387057,HH_HL (uptrend),,0.031244326931748945,-0.510137007171648,55.52985542364568,81334.93876582127,-0.4429077728311374,81384.64946272914,-0.5037184105792365,81256.83726096987,-0.34721664106091515,80330.43094632849,0.8020236491722137,1.0,-11.04253679701651,,0,0.7477506704307827,-27.13528327470587,-1,bear,bearish_engulfing,bear → bull → bear,-1.0
BTCUSDT_minute15_1770517800_trend_pullback,BTCUSDT,minute15,1770517800,trend_pullback,LONG,1.0,50.88330069361874,75.56298947894072,,1.1976828951851506,0.0,0.004277482367163672,HH_HL (uptrend),0.6428139490915724,0.03304993137447907,-0.1510219197940862,24.8848083373326,69284.93320393548,0.00601400026216882,69268.39564576978,0.029890044423876584,69227.47781645224,0.08901405264416246,69183.95182589229,0.15198347497166678,1.0,13.500968083608313,,0,1.0065921474572501,53.726349262461234,1,bear,bearish_engulfing,bull → bull → bear,2.0
BTCUSDT_minute15_1770518700_trend_pullback,BTCUSDT,minute15,1770518700,trend_pullback,LONG,1.0,52.28573162014515,85.86259013703095,,0.9201682916731923,1.0,0.004220643442314839,HH_HL (uptrend),0.03418152553446073,0.14581233044449804,0.06725444550440296,25.007015087026403,69295.08656314839,0.058609403445359615,69274.51422342708,0.08832364580079617,69231.7218236502,0.15018863262517212,69185.46175797297,0.21715290786465855,1.0,17.261232810473302,,0,0.9756682591483299,61.70760613737853,1,hammer,,bull → bear → bull,2.0
BTCUSDT_minute15_1773049500_rsi_divergence,BTCUSDT,minute15,1773049500,rsi_divergence,SHORT,1.0,60.25643943391474,46.86028307380939,,1.1343817755144259,1.0,0.004959264311899413,HH_HL (uptrend),0.4422597190436594,0.13525347148123035,-0.5386850522217099,21.36389026568167,67839.98061196656,0.15701565223421002,67582.62122983689,0.538420622848615,67271.86317933355,1.0028513984635734,67502.9890373169,0.6570241836815778,-1.0,264.7736202559754,,0,1.8708619386745098,77.78203436657708,1,marubozu_bear,,bull → bull → bear,-1.0
BTCUSDT_minute15_1770519600_trend_pullback,BTCUSDT,minute15,1770519600,trend_pullback,LONG,1.0,48.36065316262599,57.03639991299576,,1.0787440662516017,1.0,0.004200959483078992,HH_HL (uptrend),0.533139149317972,0.1434707792067105,-0.17739779074848888,24.684452206933255,69278.60925051873,-0.09513650928007854,69268.89474857006,-0.08112551640103331,69230.97586978157,-0.02639839977981677,69185.73278525683,0.0389779997371319,1.0,10.19863414565043,,0,0.9122431436786531,45.481663994436126,-1,bear,bearish_engulfing,bear → bull → bear,2.0
BTCUSDT_minute15_1773050400_trend_pullback,BTCUSDT,minute15,1773050400,trend_pullback,LONG,1.0,59.095641027973656,41.15814057903723,,0.81710634599885,1.0,0.004841760782903268,HH_HL (uptrend),0.3776007917245844,0.2002874714295813,-0.06490400535716456,21.248239672087276,67852.46448957325,0.07359424716904521,67611.69202712445,0.4299670133368689,67296.59011347733,0.900208889486274,67506.96327575156,0.5857717560678218,-1.0,256.0846651472384,,0,1.7970974621503089,72.09765751621924,-1,bear,,bull → bear → bear,2.0
BTCUSDT_minute15_1770520500_trend_pullback,BTCUSDT,minute15,1770520500,trend_pullback,LONG,1.0,51.256841641099,78.30631359973754,,0.5696603979325184,1.0,0.004074726743195067,HH_HL (uptrend),0.6628852100411218,0.012842138374754057,0.13061186747520143,24.921522811489545,69283.507400415,0.028278879520026595,69272.00431688187,0.04488924988498006,69233.80426704504,0.10008944862784688,69186.90061823935,0.16794997423258365,1.0,11.760431383809191,,0,0.826377327288543,62.90257477363153,-1,bull,,bull → bear → bull,2.0
